start_time,end_time,state
0.0,0.2604340567612688,S1
0.28046744574290483,0.4607679465776294,systole
0.4808013355592654,0.5409015025041736,S2
0.5609348914858097,0.9415692821368948,diastole
0.9616026711185308,1.0617696160267112,S1
1.0818030050083471,1.2621035058430718,systole
1.2821368948247078,1.342237061769616,S2
1.362270450751252,1.7629382303839733,diastole
1.7829716193656093,1.8831385642737897,S1
1.9031719532554257,2.043405676126878,systole
2.0634390651085144,2.1235392320534223,S2
2.1435726210350583,2.4440734557595993,diastole
2.4641068447412353,2.5642737896494157,S1
2.5843071786310516,2.7646076794657763,systole
2.7846410684474123,2.8447412353923207,S2
2.8647746243739567,3.2253756260434057,diastole
3.2454090150250416,3.345575959933222,S1
3.365609348914858,3.5459098497495827,systole
3.5659432387312187,3.626043405676127,S2
3.646076794657763,4.046744574290484,diastole
4.06677796327212,4.166944908180301,S1
4.186978297161937,4.327212020033389,systole
4.3472454090150245,4.407345575959933,S2
4.427378964941569,4.707846410684474,diastole
4.72787979966611,4.828046744574291,S1
4.848080133555927,5.028380634390651,systole
5.048414023372287,5.108514190317195,S2
5.128547579298831,5.469115191986645,diastole
5.489148580968281,5.589315525876461,S1
5.609348914858097,12.0,systole
