start_time,end_time,state
0.0,0.1001669449081803,S1
0.12020033388981635,0.2604340567612688,systole
0.28046744574290483,0.340567612687813,S2
0.3606010016694491,0.5409015025041736,diastole
0.5609348914858097,0.66110183639399,S1
0.681135225375626,0.8013355592654424,systole
0.8213689482470784,0.8814691151919867,S2
0.9015025041736227,1.0818030050083471,diastole
1.1018363939899833,1.2020033388981637,S1
1.2220367278797997,1.342237061769616,systole
1.362270450751252,1.4223706176961604,S2
1.4424040066777963,1.8230383973288815,diastole
1.8430717863105175,1.9432387312186978,S1
1.9632721202003338,2.1435726210350583,systole
2.1636060100166943,2.2237061769616027,S2
2.2437395659432386,12.0,diastole
