start_time,end_time,state
0.0,0.28046744574290483,S1
0.3005008347245409,0.4607679465776294,systole
0.4808013355592654,0.5208681135225376,S2
0.5409015025041736,0.6410684474123539,S1
0.66110183639399,0.7212020033388982,systole
0.7412353923205343,0.8013355592654424,S2
0.8213689482470784,0.9215358931552587,S1
0.9415692821368948,1.1218697829716193,systole
1.1419031719532553,1.2020033388981637,S2
1.2220367278797997,1.4424040066777963,diastole
1.4624373956594323,1.5626043405676127,S1
1.5826377295492486,1.6427378964941568,S2
1.662771285475793,1.8430717863105175,diastole
1.8631051752921535,1.9632721202003338,S1
1.98330550918197,12.0,systole
