start_time,end_time,state
0.0,0.12020033388981635,S1
0.14023372287145242,0.340567612687813,systole
0.3606010016694491,0.42070116861435725,S2
0.44073455759599334,0.5809682804674458,diastole
0.6010016694490818,0.7011686143572621,S1
0.7212020033388982,1.2020033388981637,systole
1.2220367278797997,1.2821368948247078,S2
1.3021702838063438,1.4824707846410685,diastole
1.5025041736227045,1.6026711185308848,S1
1.6227045075125208,1.8230383973288815,systole
1.8430717863105175,1.9031719532554257,S2
1.9232053422370616,2.043405676126878,diastole
2.0634390651085144,2.1636060100166943,S1
2.1836393989983307,2.343906510851419,systole
2.363939899833055,2.4240400667779634,S2
2.4440734557595993,2.6043405676126876,diastole
2.624373956594324,2.724540901502504,S1
2.7445742904841404,2.7846410684474123,systole
2.8046744574290483,2.8647746243739567,S2
2.8848080133555927,3.1452420701168613,diastole
3.1652754590984973,3.2654424040066776,S1
3.2854757929883136,3.4257095158597664,systole
3.4457429048414023,3.5058430717863103,S2
3.5258764607679467,3.686143572621035,diastole
3.706176961602671,3.8063439065108513,S1
3.8263772954924873,3.9465776293823036,systole
3.96661101836394,4.006677796327212,S2
4.026711185308848,4.126878130217029,S1
4.146911519198665,4.227045075125209,systole
4.247078464106845,4.307178631051753,S2
4.327212020033389,4.747913188647746,diastole
4.767946577629382,4.868113522537563,S1
4.888146911519199,5.048414023372287,systole
5.068447412353923,5.128547579298831,S2
5.148580968280467,5.3889816360601,diastole
5.409015025041736,5.509181969949917,S1
5.529215358931553,5.6694490818030046,systole
5.689482470784641,5.749582637729549,S2
5.769616026711185,5.829716193656093,diastole
5.849749582637729,5.94991652754591,S1
5.969949916527546,6.05008347245409,systole
6.070116861435726,6.130217028380634,S2
6.150250417362271,6.170283806343907,diastole
6.190317195325543,6.290484140233723,S1
6.310517529215359,6.6110183639399,systole
6.631051752921536,6.691151919866444,S2
6.71118530884808,7.171953255425709,diastole
7.191986644407345,7.292153589315526,S1
7.312186978297162,7.853088480801335,systole
7.873121869782971,7.93322203672788,S2
7.953255425709516,8.093489148580968,diastole
8.113522537562604,8.213689482470784,S1
8.23372287145242,8.674457429048413,systole
8.694490818030049,8.754590984974959,S2
8.774624373956595,9.035058430717863,diastole
9.055091819699499,9.15525876460768,S1
9.175292153589316,9.656093489148581,systole
9.676126878130217,9.736227045075125,S2
9.756260434056761,9.896494156928213,diastole
9.91652754590985,10.016694490818029,S1
10.036727879799667,10.237061769616027,systole
10.257095158597663,10.31719532554257,S2
10.337228714524207,12.0,diastole
