start_time,end_time,state
0.0,0.5208681135225376,S1
0.5409015025041736,1.2220367278797997,systole
1.2420701168614356,1.3021702838063438,S2
1.32220367278798,1.98330550918197,diastole
2.003338898163606,2.1035058430717863,S1
2.1235392320534223,2.8046744574290483,systole
2.8247078464106843,2.8848080133555927,S2
2.9048414023372287,3.5859766277128546,diastole
3.6060100166944906,3.706176961602671,S1
3.726210350584307,4.407345575959933,systole
4.427378964941569,4.487479131886477,S2
4.507512520868113,5.168614357262103,diastole
5.188647746243739,5.28881469115192,S1
5.308848080133556,12.0,systole
