start_time,end_time,state
0.0,0.32053422370617696,S1
0.340567612687813,0.5609348914858097,systole
0.5809682804674458,0.6410684474123539,S2
0.66110183639399,0.8814691151919867,diastole
0.9015025041736227,1.001669449081803,S1
1.021702838063439,1.2420701168614356,systole
1.2621035058430718,1.32220367278798,S2
1.342237061769616,1.4023372287145242,diastole
1.4223706176961604,1.5225375626043405,S1
1.5425709515859767,1.682804674457429,systole
1.7028380634390652,1.7629382303839733,S2
1.7829716193656093,2.1636060100166943,diastole
2.1836393989983307,2.2838063439065106,S1
2.303839732888147,2.5041736227045073,systole
2.5242070116861437,2.5843071786310516,S2
2.6043405676126876,2.7846410684474123,diastole
2.8046744574290483,2.9048414023372287,S1
2.9248747913188646,3.1452420701168613,systole
3.1652754590984973,3.2253756260434057,S2
3.2454090150250416,3.4457429048414023,diastole
3.4657762938230383,3.5659432387312187,S1
3.5859766277128546,3.7863105175292153,systole
3.8063439065108513,3.8664440734557597,S2
3.8864774624373957,4.086811352253756,diastole
4.106844741235392,4.207011686143573,S1
4.227045075125209,4.487479131886477,systole
4.507512520868113,4.567612687813021,S2
4.587646076794658,4.787979966611018,diastole
4.808013355592655,4.908180300500835,S1
4.928213689482471,5.148580968280467,systole
5.168614357262103,5.228714524207011,S2
5.248747913188648,5.429048414023372,diastole
5.449081803005008,5.549248747913189,S1
5.569282136894825,5.809682804674457,systole
5.829716193656093,5.889816360601001,S2
5.909849749582638,6.090150250417362,diastole
6.110183639398998,6.210350584307179,S1
6.230383973288815,6.450751252086811,systole
6.470784641068447,6.530884808013355,S2
6.550918196994991,6.731218697829716,diastole
6.751252086811352,6.851419031719533,S1
6.871452420701169,7.151919866444073,systole
7.171953255425709,7.232053422370617,S2
7.252086811352254,7.452420701168614,diastole
7.472454090150251,7.572621035058431,S1
7.592654424040067,12.0,systole
