start_time,end_time,state
0.0,0.3005008347245409,S1
0.32053422370617696,0.4808013355592654,systole
0.5008347245409015,0.5609348914858097,S2
0.5809682804674458,0.7011686143572621,diastole
0.7212020033388982,0.8213689482470784,S1
0.8414023372287145,1.1419031719532553,systole
1.1619365609348915,1.2220367278797997,S2
1.2420701168614356,1.5225375626043405,diastole
1.5425709515859767,1.6427378964941568,S1
1.662771285475793,2.003338898163606,systole
2.023372287145242,2.0834724540901504,S2
2.1035058430717863,2.2437395659432386,diastole
2.2637729549248746,2.363939899833055,S1
2.383973288814691,2.9048414023372287,systole
2.9248747913188646,2.984974958263773,S2
3.005008347245409,3.1452420701168613,diastole
3.1652754590984973,3.2654424040066776,S1
3.2854757929883136,3.7662771285475793,systole
3.7863105175292153,3.8464106844741233,S2
3.8664440734557597,4.026711185308848,diastole
4.046744574290484,4.146911519198665,S1
4.166944908180301,4.667779632721202,systole
4.687813021702838,4.747913188647746,S2
4.767946577629382,4.928213689482471,diastole
4.948247078464107,5.048414023372287,S1
5.068447412353923,5.268781302170284,systole
5.28881469115192,5.348914858096828,S2
5.368948247078464,5.489148580968281,diastole
5.509181969949917,5.609348914858097,S1
5.629382303839733,5.869782971619365,systole
5.889816360601001,5.94991652754591,S2
5.969949916527546,6.250417362270451,diastole
6.270450751252087,6.370617696160267,S1
6.390651085141903,12.0,systole
