start_time,end_time,state
0.0,0.12020033388981635,S1
0.14023372287145242,0.32053422370617696,systole
0.340567612687813,0.4006677796327212,S2
0.42070116861435725,0.6410684474123539,diastole
0.66110183639399,0.7612687813021702,S1
0.7813021702838063,0.8013355592654424,systole
0.8213689482470784,0.8814691151919867,S2
0.9015025041736227,1.1619365609348915,diastole
1.1819699499165275,1.2821368948247078,S1
1.3021702838063438,1.4624373956594323,systole
1.4824707846410685,1.5425709515859767,S2
1.5626043405676127,1.5626043405676127,diastole
1.5826377295492486,1.682804674457429,S1
1.7028380634390652,2.003338898163606,systole
2.023372287145242,2.0834724540901504,S2
2.1035058430717863,2.2637729549248746,diastole
2.2838063439065106,2.383973288814691,S1
2.4040066777963274,2.6043405676126876,systole
2.624373956594324,2.684474123539232,S2
2.704507512520868,12.0,diastole
