start_time,end_time,state
0.0,0.2604340567612688,S1
0.28046744574290483,1.0417362270450752,systole
1.0617696160267112,1.1218697829716193,S2
1.1419031719532553,1.8430717863105175,diastole
1.8631051752921535,1.9632721202003338,S1
1.98330550918197,2.4240400667779634,systole
2.4440734557595993,2.5041736227045073,S2
2.5242070116861437,3.045075125208681,diastole
3.065108514190317,3.1652754590984973,S1
3.1853088480801337,4.06677796327212,systole
4.086811352253756,4.146911519198665,S2
4.166944908180301,4.928213689482471,diastole
4.948247078464107,5.048414023372287,S1
5.068447412353923,5.729549248747913,systole
5.749582637729549,5.809682804674457,S2
5.829716193656093,6.470784641068447,diastole
6.490818030050083,6.590984974958264,S1
6.6110183639399,12.0,systole
