start_time,end_time,state
0.0,0.8414023372287145,S1
0.8614357262103506,1.2420701168614356,systole
1.2621035058430718,1.32220367278798,S2
1.342237061769616,1.6026711185308848,diastole
1.6227045075125208,1.7228714524207012,S1
1.7429048414023371,2.2637729549248746,systole
2.2838063439065106,2.343906510851419,S2
2.363939899833055,2.7646076794657763,diastole
2.7846410684474123,2.8848080133555927,S1
2.9048414023372287,3.2654424040066776,systole
3.2854757929883136,3.345575959933222,S2
3.365609348914858,3.726210350584307,diastole
3.7462437395659434,3.8464106844741233,S1
3.8664440734557597,4.287145242070117,systole
4.307178631051753,4.367278797996661,S2
4.387312186978297,4.808013355592655,diastole
4.828046744574291,4.928213689482471,S1
4.948247078464107,5.228714524207011,systole
5.248747913188648,5.308848080133556,S2
5.328881469115192,5.789649415692821,diastole
5.809682804674457,5.909849749582638,S1
5.929883138564274,6.230383973288815,systole
6.250417362270451,6.310517529215359,S2
6.330550918196995,6.791318864774624,diastole
6.811352253756261,6.911519198664441,S1
6.931552587646077,7.232053422370617,systole
7.252086811352254,7.312186978297162,S2
7.332220367278798,7.833055091819699,diastole
7.853088480801335,7.953255425709516,S1
7.973288814691152,8.333889816360601,systole
8.353923205342237,8.414023372287145,S2
8.434056761268781,12.0,diastole
