start_time,end_time,state
0.0,0.14023372287145242,S1
0.16026711185308848,0.3806343906510851,systole
0.4006677796327212,0.4607679465776294,S2
0.4808013355592654,0.7412353923205343,diastole
0.7612687813021702,0.8614357262103506,S1
0.8814691151919867,1.1018363939899833,systole
1.1218697829716193,1.1819699499165275,S2
1.2020033388981637,1.5826377295492486,diastole
1.6026711185308848,1.7028380634390652,S1
1.7228714524207012,1.8030050083472453,systole
1.8230383973288815,1.8831385642737897,S2
1.9031719532554257,2.2437395659432386,diastole
2.2637729549248746,2.363939899833055,S1
2.383973288814691,2.5442404006677797,systole
2.5642737896494157,2.624373956594324,S2
2.64440734557596,3.0851419031719534,diastole
3.1051752921535893,3.2053422370617697,S1
3.2253756260434057,3.4056761268781304,systole
3.4257095158597664,3.4858096828046743,S2
3.5058430717863103,12.0,diastole
