start_time,end_time,state
0.0,0.3606010016694491,S1
0.3806343906510851,0.8213689482470784,systole
0.8414023372287145,0.9015025041736227,S2
0.9215358931552587,1.3823038397328882,diastole
1.4023372287145242,1.5025041736227045,S1
1.5225375626043405,1.9632721202003338,systole
1.98330550918197,2.043405676126878,S2
2.0634390651085144,2.5442404006677797,diastole
2.5642737896494157,2.664440734557596,S1
2.684474123539232,3.1252086811352253,systole
3.1452420701168613,3.2053422370617697,S2
3.2253756260434057,3.686143572621035,diastole
3.706176961602671,3.8063439065108513,S1
3.8263772954924873,4.267111853088481,systole
4.287145242070117,4.3472454090150245,S2
4.367278797996661,4.828046744574291,diastole
4.848080133555927,4.948247078464107,S1
4.968280467445743,5.429048414023372,systole
5.449081803005008,5.509181969949917,S2
5.529215358931553,6.010016694490818,diastole
6.030050083472454,6.130217028380634,S1
6.150250417362271,6.6110183639399,systole
6.631051752921536,6.691151919866444,S2
6.71118530884808,7.212020033388981,diastole
7.232053422370617,7.332220367278798,S1
7.352253756260434,7.813021702838063,systole
7.833055091819699,7.893155258764607,S2
7.913188647746243,8.373956594323873,diastole
8.39398998330551,8.49415692821369,S1
8.514190317195325,8.714524207011687,systole
8.734557595993323,8.79465776293823,S2
8.814691151919867,12.0,diastole
