start_time,end_time,state
0.0,0.2404006677796327,S1
0.2604340567612688,0.4607679465776294,systole
0.4808013355592654,0.5409015025041736,S2
0.5609348914858097,1.0417362270450752,diastole
1.0617696160267112,1.1619365609348915,S1
1.1819699499165275,1.3823038397328882,systole
1.4023372287145242,1.4624373956594323,S2
1.4824707846410685,1.9232053422370616,diastole
1.9432387312186978,2.043405676126878,S1
2.0634390651085144,2.2637729549248746,systole
2.2838063439065106,2.343906510851419,S2
2.363939899833055,2.64440734557596,diastole
2.664440734557596,2.7646076794657763,S1
2.7846410684474123,2.984974958263773,systole
3.005008347245409,3.065108514190317,S2
3.0851419031719534,3.646076794657763,diastole
3.666110183639399,3.7662771285475793,S1
3.7863105175292153,3.986644407345576,systole
4.006677796327212,4.06677796327212,S2
4.086811352253756,4.587646076794658,diastole
4.607679465776294,4.707846410684474,S1
4.72787979966611,4.928213689482471,systole
4.948247078464107,5.0083472454090145,S2
5.028380634390651,5.489148580968281,diastole
5.509181969949917,5.609348914858097,S1
5.629382303839733,5.829716193656093,systole
5.849749582637729,5.909849749582638,S2
5.929883138564274,6.3505843071786305,diastole
6.370617696160267,6.470784641068447,S1
6.490818030050083,6.691151919866444,systole
6.71118530884808,6.771285475792988,S2
6.791318864774624,7.332220367278798,diastole
7.352253756260434,7.452420701168614,S1
7.472454090150251,7.6928213689482465,systole
7.712854757929883,7.772954924874791,S2
7.792988313856427,8.313856427378965,diastole
8.333889816360601,8.434056761268781,S1
8.454090150250417,8.674457429048413,systole
8.694490818030049,8.754590984974959,S2
8.774624373956595,9.215358931552588,diastole
9.235392320534224,9.335559265442404,S1
9.35559265442404,9.5559265442404,systole
9.575959933222036,9.636060100166945,S2
9.656093489148581,10.056761268781303,diastole
10.076794657762939,10.176961602671119,S1
10.196994991652755,10.41736227045075,systole
10.437395659432386,10.497495826377296,S2
10.517529215358932,11.018363939899833,diastole
11.03839732888147,11.13856427378965,S1
11.158597662771285,11.378964941569283,systole
11.398998330550919,11.459098497495827,S2
11.479131886477463,12.0,diastole
