start_time,end_time,state
0.0,0.16026711185308848,S1
0.18030050083472454,0.28046744574290483,systole
0.3005008347245409,0.3606010016694491,S2
0.3806343906510851,0.7412353923205343,diastole
0.7612687813021702,0.8614357262103506,S1
0.8814691151919867,1.1018363939899833,systole
1.1218697829716193,1.1819699499165275,S2
1.2020033388981637,1.4424040066777963,diastole
1.4624373956594323,1.5626043405676127,S1
1.5826377295492486,1.7028380634390652,systole
1.7228714524207012,1.7829716193656093,S2
1.8030050083472453,2.1435726210350583,diastole
2.1636060100166943,2.2637729549248746,S1
2.2838063439065106,2.4040066777963274,systole
2.4240400667779634,2.4841402337228713,S2
2.5041736227045073,2.5843071786310516,diastole
2.6043405676126876,2.704507512520868,S1
2.724540901502504,2.8447412353923207,systole
2.8647746243739567,2.9248747913188646,S2
2.9449081803005006,12.0,diastole
