start_time,end_time,state
0.0,0.2604340567612688,S1
0.28046744574290483,0.4808013355592654,systole
0.5008347245409015,0.5609348914858097,S2
0.5809682804674458,0.9415692821368948,diastole
0.9616026711185308,1.0617696160267112,S1
1.0818030050083471,1.2821368948247078,systole
1.3021702838063438,1.362270450751252,S2
1.3823038397328882,1.9031719532554257,diastole
1.9232053422370616,2.023372287145242,S1
2.043405676126878,2.2637729549248746,systole
2.2838063439065106,2.343906510851419,S2
2.363939899833055,2.704507512520868,diastole
2.724540901502504,2.8247078464106843,S1
2.8447412353923207,3.065108514190317,systole
3.0851419031719534,3.1452420701168613,S2
3.1652754590984973,12.0,diastole
