start_time,end_time,state
0.0,0.08013355592654424,S1
0.1001669449081803,0.16026711185308848,systole
0.18030050083472454,0.2404006677796327,S2
0.2604340567612688,0.340567612687813,diastole
0.3606010016694491,0.4607679465776294,S1
0.4808013355592654,0.5809682804674458,systole
0.6010016694490818,0.66110183639399,S2
0.681135225375626,0.9616026711185308,diastole
0.9816360601001669,1.0818030050083471,S1
1.1018363939899833,1.8230383973288815,systole
1.8430717863105175,1.9031719532554257,S2
1.9232053422370616,2.023372287145242,diastole
2.043405676126878,2.1435726210350583,S1
2.1636060100166943,2.2437395659432386,systole
2.2637729549248746,2.323873121869783,S2
2.343906510851419,2.4641068447412353,diastole
2.4841402337228713,2.5843071786310516,S1
2.6043405676126876,2.684474123539232,systole
2.704507512520868,2.7646076794657763,S2
2.7846410684474123,2.8848080133555927,diastole
2.9048414023372287,3.005008347245409,S1
3.025041736227045,3.2454090150250416,systole
3.2654424040066776,3.325542570951586,S2
3.345575959933222,3.5258764607679467,diastole
3.5459098497495827,3.646076794657763,S1
3.666110183639399,3.96661101836394,systole
3.986644407345576,4.046744574290484,S2
4.06677796327212,4.387312186978297,diastole
4.407345575959933,4.507512520868113,S1
4.527545909849749,4.828046744574291,systole
4.848080133555927,4.908180300500835,S2
4.928213689482471,5.228714524207011,diastole
5.248747913188648,5.348914858096828,S1
5.368948247078464,5.489148580968281,systole
5.509181969949917,5.569282136894825,S2
5.589315525876461,5.6694490818030046,diastole
5.689482470784641,5.789649415692821,S1
5.809682804674457,12.0,systole
