start_time,end_time,state
0.0,0.060100166944908176,S1
0.08013355592654424,0.14023372287145242,systole
0.16026711185308848,0.22036727879799667,S2
0.2404006677796327,0.42070116861435725,diastole
0.44073455759599334,0.5409015025041736,S1
0.5609348914858097,0.8213689482470784,systole
0.8414023372287145,0.9015025041736227,S2
0.9215358931552587,1.1218697829716193,diastole
1.1419031719532553,1.2420701168614356,S1
1.2621035058430718,1.4424040066777963,systole
1.4624373956594323,1.5225375626043405,S2
1.5425709515859767,1.5425709515859767,diastole
1.5626043405676127,1.662771285475793,S1
1.682804674457429,1.8430717863105175,systole
1.8631051752921535,1.9232053422370616,S2
1.9432387312186978,12.0,diastole
